CUSTOMER_SK,GEOGRAPHIC_ID,POLICY_ID,PURCHASE_DATE,INSURANCE_PRODUCT,COVERAGE_AMOUNT,PREMIUM_AMOUNT
370,IN-10,F,20180113,policy1,668345,4424
371,IN-32,G,20180113,policy5,815114,1568
372,IN-7,B,20180113,policy3,776141,4624
372,IN-7,B,20180113,policy3,776141,4624
373,IN-25,G,20180113,policy3,247656,4533
374,IN-1,G,20180114,policy2,153634,1633
375,IN-32,G,20180114,policy5,389348,4494
375,IN-32,G,20180114,policy5,389348,4494
376,IN-35,F,20180114,policy2,228745,4288
377,IN-32,G,20180114,policy4,594595,1731
378,IN-7,G,20180114,policy4,191474,4575
378,IN-7,G,20180114,policy4,191474,4575
379,IN-18,F,20180114,policy1,157445,3480
379,IN-18,F,20180114,policy1,157445,3480
380,IN-24,I,20180114,policy2,170521,4031
380,IN-24,I,20180114,policy2,170521,4031
381,IN-23,G,20180114,policy4,177125,3162
381,IN-23,G,20180114,policy4,177125,3162
382,IN-29,I,20180114,policy2,746465,1919
383,IN-18,F,20180114,policy5,348198,3151
383,IN-18,F,20180114,policy5,348198,3151
384,IN-28,G,20180114,policy5,794891,3016
385,IN-25,F,20180114,policy2,289267,729
385,IN-25,F,20180114,policy2,289267,729
386,IN-27,I,20180114,policy1,250414,2671
387,IN-35,G,20180114,policy5,816761,1147
388,IN-10,G,20180114,policy5,315734,4902
389,IN-18,G,20180114,policy5,879277,743
389,IN-18,G,20180114,policy5,879277,743
390,IN-14,I,20180114,policy1,754789,4474
391,IN-1,G,20180115,policy1,974210,2903
391,IN-1,G,20180115,policy1,974210,2903
391,IN-1,G,20180115,policy1,974210,2903
392,IN-14,G,20180115,policy3,86652,3037
393,IN-34,G,20180115,policy5,203711,3228
393,IN-34,G,20180115,policy5,203711,3228
394,IN-32,G,20180115,policy2,206190,1279
395,IN-24,B,20180115,policy5,521236,4845
395,IN-24,B,20180115,policy5,521236,4845
396,IN-1,I,20180115,policy3,588630,1141
397,IN-18,G,20180115,policy4,940685,2200
398,IN-13,F,20180115,policy2,608281,4826
398,IN-13,F,20180115,policy2,608281,4826
399,IN-14,B,20180115,policy5,157400,1604
400,IN-23,B,20180115,policy4,292073,3490
400,IN-23,B,20180115,policy4,292073,3490
401,IN-16,G,20180115,policy4,811392,4303
401,IN-16,G,20180115,policy4,811392,4303
401,IN-16,G,20180115,policy4,811392,4303
402,IN-12,B,20180115,policy1,394289,4394
403,IN-35,F,20180115,policy2,595385,4870
404,IN-29,G,20180115,policy3,310784,2948
405,IN-32,F,20180115,policy4,390444,3639
406,IN-26,F,20180115,policy1,135188,2932
407,IN-1,B,20180115,policy2,100798,1557
408,IN-28,G,20180115,policy5,698822,4271
409,IN-14,B,20180115,policy4,169281,4564
410,IN-27,F,20180115,policy3,189228,1156
410,IN-27,F,20180115,policy3,189228,1156
411,IN-12,F,20180115,policy3,168190,1701
411,IN-12,F,20180115,policy3,168190,1701
412,IN-3,I,20180115,policy1,733670,3478
412,IN-3,I,20180115,policy1,733670,3478
413,IN-10,B,20180115,policy1,397372,3204
414,IN-24,I,20180115,policy2,248639,2543
415,IN-27,F,20180115,policy5,199557,2355
416,IN-35,G,20180115,policy3,965406,2148
416,IN-35,G,20180115,policy3,965406,2148
417,IN-29,I,20180115,policy4,980257,3609
417,IN-29,I,20180115,policy4,980257,3609
418,IN-16,B,20180115,policy5,954842,4291
419,IN-10,I,20180115,policy5,89312,4111
419,IN-10,I,20180115,policy5,89312,4111
420,IN-14,I,20180116,policy3,180140,2640
421,IN-7,G,20180116,policy1,538369,3296
422,IN-13,B,20180116,policy1,591007,974
422,IN-13,B,20180116,policy1,591007,974
423,IN-20,G,20180116,policy2,246732,3514
424,IN-3,B,20180116,policy2,344381,1644
424,IN-3,B,20180116,policy2,344381,1644
425,IN-11,G,20180116,policy5,582991,601
426,IN-2,I,20180116,policy1,531417,2812
426,IN-2,I,20180116,policy1,531417,2812
427,IN-26,I,20180116,policy3,431071,3040
427,IN-26,I,20180116,policy3,431071,3040
428,IN-1,F,20180116,policy1,365724,801
428,IN-1,F,20180116,policy1,365724,801
429,IN-31,G,20180116,policy1,73234,3976
430,IN-25,G,20180116,policy3,642156,4477
430,IN-25,G,20180116,policy3,642156,4477
431,IN-19,F,20180116,policy1,60177,4740
432,IN-14,I,20180116,policy4,216236,2718
432,IN-14,I,20180116,policy4,216236,2718
433,IN-35,G,20180116,policy5,831894,1143
433,IN-35,G,20180116,policy5,831894,1143
434,IN-33,B,20180116,policy5,150266,4302
435,IN-10,G,20180116,policy5,705881,1643
435,IN-10,G,20180116,policy5,705881,1643
436,IN-27,G,20180116,policy5,796284,4394
436,IN-27,G,20180116,policy5,796284,4394
437,IN-13,G,20180116,policy3,584228,4379
437,IN-13,G,20180116,policy3,584228,4379
437,IN-13,G,20180116,policy3,584228,4379
438,IN-10,G,20180116,policy2,427279,3609
438,IN-10,G,20180116,policy2,427279,3609
439,IN-27,B,20180116,policy2,229556,4396
440,IN-31,I,20180116,policy5,723820,1268
441,IN-28,G,20180116,policy2,905089,671
442,IN-21,F,20180116,policy5,748755,4529
443,IN-18,B,20180116,policy3,485090,4476
444,IN-14,F,20180116,policy2,651689,2582
445,IN-30,F,20180117,policy5,146680,4348
446,IN-21,F,20180117,policy2,144579,4801
447,IN-19,F,20180117,policy1,611850,3634
448,IN-11,F,20180117,policy2,480600,4841
448,IN-11,F,20180117,policy2,480600,4841
449,IN-1,B,20180117,policy1,741277,4622
449,IN-1,B,20180117,policy1,741277,4622
450,IN-34,B,20180117,policy3,212821,4379
450,IN-34,B,20180117,policy3,212821,4379
451,IN-7,I,20180117,policy3,576795,3934
452,IN-26,F,20180117,policy1,937123,714
453,IN-5,G,20180117,policy5,280190,2837
453,IN-5,G,20180117,policy5,280190,2837
453,IN-5,G,20180117,policy5,280190,2837
453,IN-5,G,20180117,policy5,280190,2837
454,IN-5,I,20180117,policy1,301778,1383
455,IN-19,B,20180117,policy2,168492,4415
456,IN-34,B,20180117,policy5,736044,4525
457,IN-12,G,20180117,policy1,481657,1716
457,IN-12,G,20180117,policy1,481657,1716
457,IN-12,G,20180117,policy1,481657,1716
458,IN-24,I,20180117,policy4,514805,2065
458,IN-24,I,20180117,policy4,514805,2065
459,IN-18,B,20180117,policy4,231390,4074
460,IN-9,B,20180117,policy1,754483,3860
460,IN-9,B,20180117,policy1,754483,3860
461,IN-30,B,20180117,policy4,607248,4403
461,IN-30,B,20180117,policy4,607248,4403
462,IN-9,F,20180117,policy3,802972,4378
462,IN-9,F,20180117,policy3,802972,4378
462,IN-9,F,20180117,policy3,802972,4378
463,IN-18,I,20180117,policy5,826784,3251
463,IN-18,I,20180117,policy5,826784,3251
464,IN-5,B,20180117,policy2,741736,3538
465,IN-3,B,20180117,policy4,284262,2333
465,IN-3,B,20180117,policy4,284262,2333
465,IN-3,B,20180117,policy4,284262,2333
466,IN-11,B,20180117,policy2,199262,3876
466,IN-11,B,20180117,policy2,199262,3876
467,IN-34,G,20180117,policy1,359990,1383
468,IN-13,G,20180117,policy5,869624,4495
468,IN-13,G,20180117,policy5,869624,4495
469,IN-19,B,20180117,policy5,720354,644
470,IN-14,F,20180117,policy1,838153,4625
471,IN-18,F,20180118,policy2,201127,702
472,IN-27,I,20180118,policy5,434717,3004
473,IN-9,G,20180118,policy1,362803,2535
473,IN-9,G,20180118,policy1,362803,2535
474,IN-34,I,20180118,policy3,149963,3703
474,IN-34,I,20180118,policy3,149963,3703
475,IN-13,F,20180118,policy1,476700,4623
476,IN-29,I,20180118,policy2,653244,3579
477,IN-21,B,20180118,policy1,281575,4493
478,IN-13,F,20180118,policy3,313570,4585
478,IN-13,F,20180118,policy3,313570,4585
479,IN-2,G,20180118,policy5,65609,4491
479,IN-2,G,20180118,policy5,65609,4491
480,IN-1,B,20180118,policy1,757953,3998
480,IN-1,B,20180118,policy1,757953,3998
480,IN-1,B,20180118,policy1,757953,3998
480,IN-1,B,20180118,policy1,757953,3998
480,IN-1,B,20180118,policy1,757953,3998
481,IN-23,B,20180118,policy5,363417,3556
481,IN-23,B,20180118,policy5,363417,3556
482,IN-11,G,20180118,policy5,908827,3647
483,IN-18,B,20180118,policy1,97966,4965
483,IN-18,B,20180118,policy1,97966,4965
483,IN-18,B,20180118,policy1,97966,4965
483,IN-18,B,20180118,policy1,97966,4965
484,IN-24,B,20180118,policy1,101778,3303
485,IN-30,F,20180118,policy3,702785,1581
486,IN-22,G,20180118,policy1,124978,4606
487,IN-15,B,20180118,policy3,932164,1711
487,IN-15,B,20180118,policy3,932164,1711
488,IN-1,B,20180118,policy5,244677,1293
489,IN-19,I,20180118,policy3,184956,2088
490,IN-8,B,20180118,policy1,367787,4740
491,IN-9,B,20180118,policy5,820536,4378
492,IN-15,G,20180118,policy5,754144,3801
492,IN-15,G,20180118,policy5,754144,3801
493,IN-3,I,20180118,policy2,971310,2125
494,IN-5,I,20180118,policy2,762044,3163
494,IN-5,I,20180118,policy2,762044,3163
495,IN-5,F,20180118,policy5,253944,1279
496,IN-30,B,20180118,policy1,755171,2002
496,IN-30,B,20180118,policy1,755171,2002
497,IN-30,B,20180118,policy2,632910,4277
498,IN-29,F,20180118,policy1,74872,3042
499,IN-32,B,20180118,policy1,878612,4016
499,IN-32,B,20180118,policy1,878612,4016
499,IN-32,B,20180118,policy1,878612,4016
500,IN-23,B,20180118,policy5,936260,2280
500,IN-23,B,20180118,policy5,936260,2280
500,IN-23,B,20180118,policy5,936260,2280
501,IN-7,G,20180118,policy5,74676,2287
501,IN-7,G,20180118,policy5,74676,2287
501,IN-7,G,20180118,policy5,74676,2287
501,IN-7,G,20180118,policy5,74676,2287
502,IN-2,B,20180118,policy5,272364,3517
503,IN-28,I,20180118,policy5,166191,2942
504,IN-8,F,20180118,policy5,226545,1149
505,IN-4,F,20180119,policy5,556122,622
505,IN-4,F,20180119,policy5,556122,622
506,IN-20,B,20180119,policy5,128472,3479
506,IN-20,B,20180119,policy5,128472,3479
507,IN-2,B,20180119,policy3,193424,4396
507,IN-2,B,20180119,policy3,193424,4396
508,IN-10,B,20180119,policy2,237589,3516
508,IN-10,B,20180119,policy2,237589,3516
509,IN-9,G,20180119,policy1,173767,1574
509,IN-9,G,20180119,policy1,173767,1574
510,IN-20,G,20180119,policy2,170218,3667
510,IN-20,G,20180119,policy2,170218,3667
511,IN-23,I,20180119,policy5,281313,4490
512,IN-34,B,20180119,policy5,219182,4543
513,IN-17,G,20180119,policy1,937279,1634
513,IN-17,G,20180119,policy1,937279,1634
514,IN-24,B,20180119,policy2,312683,1947
515,IN-9,B,20180119,policy1,138999,4790
515,IN-9,B,20180119,policy1,138999,4790
515,IN-9,B,20180119,policy1,138999,4790
516,IN-8,I,20180119,policy4,577124,4381
516,IN-8,I,20180119,policy4,577124,4381
517,IN-6,G,20180119,policy3,546332,3500
517,IN-6,G,20180119,policy3,546332,3500
518,IN-3,B,20180119,policy2,151162,3546
519,IN-21,I,20180119,policy4,649257,4446
519,IN-21,I,20180119,policy4,649257,4446
520,IN-13,G,20180119,policy5,365081,3340
520,IN-13,G,20180119,policy5,365081,3340
521,IN-6,F,20180119,policy3,353786,3016
521,IN-6,F,20180119,policy3,353786,3016
522,IN-4,F,20180119,policy1,163299,1714
522,IN-4,F,20180119,policy1,163299,1714
523,IN-5,F,20180119,policy5,648959,1680
524,IN-24,G,20180119,policy3,531614,1595
525,IN-13,F,20180119,policy3,969676,2210
526,IN-29,I,20180119,policy5,708611,1159
527,IN-30,G,20180119,policy3,595383,3134
527,IN-30,G,20180119,policy3,595383,3134
528,IN-21,F,20180119,policy2,766135,2911
529,IN-20,F,20180119,policy1,530472,631
530,IN-29,F,20180119,policy1,572690,942
531,IN-34,F,20180120,policy1,615195,3427
532,IN-17,B,20180120,policy1,180942,4423
533,IN-11,F,20180120,policy3,148566,3060
534,IN-12,F,20180120,policy4,350982,3987
535,IN-11,I,20180120,policy2,414162,2585
535,IN-11,I,20180120,policy2,414162,2585
536,IN-23,I,20180120,policy1,204061,3476
536,IN-23,I,20180120,policy1,204061,3476
537,IN-3,G,20180120,policy1,65857,4596
537,IN-3,G,20180120,policy1,65857,4596
538,IN-3,G,20180120,policy2,386117,3315
538,IN-3,G,20180120,policy2,386117,3315
538,IN-3,G,20180120,policy2,386117,3315
538,IN-3,G,20180120,policy2,386117,3315
538,IN-3,G,20180120,policy2,386117,3315
538,IN-3,G,20180120,policy2,386117,3315
539,IN-11,I,20180120,policy1,745832,1730
540,IN-24,G,20180120,policy1,423130,4553
541,IN-5,G,20180120,policy4,186460,1602
541,IN-5,G,20180120,policy4,186460,1602
541,IN-5,G,20180120,policy4,186460,1602
542,IN-4,G,20180120,policy4,595338,1923
542,IN-4,G,20180120,policy4,595338,1923
542,IN-4,G,20180120,policy4,595338,1923
543,IN-32,G,20180120,policy1,290058,1782
543,IN-32,G,20180120,policy1,290058,1782
544,IN-16,G,20180120,policy1,205586,3558
544,IN-16,G,20180120,policy1,205586,3558
545,IN-15,B,20180120,policy2,300470,3754
545,IN-15,B,20180120,policy2,300470,3754
545,IN-15,B,20180120,policy2,300470,3754
546,IN-8,I,20180120,policy1,202543,3939
547,IN-29,B,20180120,policy1,194947,1690
548,IN-4,B,20180120,policy1,144645,4562
549,IN-12,B,20180120,policy3,279930,1143
550,IN-24,B,20180120,policy3,315349,3992
550,IN-24,B,20180120,policy3,315349,3992
551,IN-10,B,20180120,policy1,324519,4834
552,IN-14,G,20180120,policy3,394579,3545
553,IN-33,G,20180120,policy4,133685,1854
554,IN-16,G,20180120,policy3,633677,4485
554,IN-16,G,20180120,policy3,633677,4485
555,IN-6,B,20180120,policy1,419082,3712
555,IN-6,B,20180120,policy1,419082,3712
556,IN-33,G,20180120,policy1,163745,657
556,IN-33,G,20180120,policy1,163745,657
556,IN-33,G,20180120,policy1,163745,657
557,IN-29,B,20180120,policy1,174369,1921
557,IN-29,B,20180120,policy1,174369,1921
558,IN-20,G,20180120,policy3,543306,4131
558,IN-20,G,20180120,policy3,543306,4131
559,IN-32,I,20180120,policy2,363721,1854
559,IN-32,I,20180120,policy2,363721,1854
560,IN-15,G,20180120,policy5,182621,3483
560,IN-15,G,20180120,policy5,182621,3483
561,IN-28,I,20180120,policy3,793969,3091
561,IN-28,I,20180120,policy3,793969,3091
561,IN-28,I,20180120,policy3,793969,3091
562,IN-1,B,20180120,policy4,412855,2273
562,IN-1,B,20180120,policy4,412855,2273
563,IN-15,G,20180120,policy2,314060,733
564,IN-29,G,20180120,policy5,657374,2637
565,IN-34,G,20180120,policy5,955544,3840
566,IN-28,F,20180120,policy2,976314,4941
567,IN-1,G,20180120,policy5,354789,4683
568,IN-18,G,20180120,policy1,194970,4584
568,IN-18,G,20180120,policy1,194970,4584
569,IN-26,B,20180120,policy3,276461,3587
570,IN-12,G,20180120,policy1,221018,1765
570,IN-12,G,20180120,policy1,221018,1765
571,IN-15,F,20180120,policy4,864532,4937
572,IN-12,G,20180120,policy3,753765,3493
572,IN-12,G,20180120,policy3,753765,3493
573,IN-4,F,20180121,policy2,133344,4448
574,IN-29,I,20180121,policy3,870247,3063
575,IN-12,B,20180121,policy3,641479,4816
575,IN-12,B,20180121,policy3,641479,4816
575,IN-12,B,20180121,policy3,641479,4816
576,IN-24,G,20180121,policy1,784595,4382
576,IN-24,G,20180121,policy1,784595,4382
577,IN-1,B,20180121,policy4,683196,1034
577,IN-1,B,20180121,policy4,683196,1034
577,IN-1,B,20180121,policy4,683196,1034
578,IN-7,B,20180121,policy5,720933,4427
579,IN-3,G,20180121,policy1,979553,3323
580,IN-29,B,20180121,policy1,276392,4476
581,IN-24,I,20180121,policy2,838742,2627
582,IN-2,G,20180121,policy4,764673,3701
583,IN-30,G,20180121,policy5,123967,1717
583,IN-30,G,20180121,policy5,123967,1717
584,IN-14,G,20180121,policy2,387256,4481
585,IN-13,G,20180121,policy2,385661,4118
586,IN-1,G,20180121,policy4,731113,2185
587,IN-2,G,20180121,policy1,736813,672
588,IN-12,B,20180121,policy2,952872,2902
588,IN-12,B,20180121,policy2,952872,2902
588,IN-12,B,20180121,policy2,952872,2902
589,IN-18,B,20180121,policy3,326839,4265
589,IN-18,B,20180121,policy3,326839,4265
590,IN-27,I,20180121,policy4,241769,2275
590,IN-27,I,20180121,policy4,241769,2275
591,IN-8,F,20180121,policy2,371745,4438
591,IN-8,F,20180121,policy2,371745,4438
591,IN-8,F,20180121,policy2,371745,4438
592,IN-18,I,20180121,policy2,443674,4356
593,IN-7,G,20180121,policy3,969214,4245
593,IN-7,G,20180121,policy3,969214,4245
594,IN-4,G,20180121,policy2,518851,4801
594,IN-4,G,20180121,policy2,518851,4801
595,IN-27,G,20180121,policy3,369647,743
596,IN-18,F,20180121,policy3,633621,1605
596,IN-18,F,20180121,policy3,633621,1605
597,IN-1,G,20180121,policy5,550384,3444
597,IN-1,G,20180121,policy5,550384,3444
598,IN-19,G,20180121,policy2,155881,3059
599,IN-8,F,20180121,policy2,612307,2608
599,IN-8,F,20180121,policy2,612307,2608
599,IN-8,F,20180121,policy2,612307,2608
600,IN-22,G,20180122,policy1,327562,3955
601,IN-16,F,20180122,policy1,343435,3511
601,IN-16,F,20180122,policy1,343435,3511
602,IN-28,B,20180122,policy3,594018,1635
602,IN-28,B,20180122,policy3,594018,1635
603,IN-4,B,20180122,policy2,599922,1660
604,IN-24,G,20180122,policy4,537472,3207
604,IN-24,G,20180122,policy4,537472,3207
604,IN-24,G,20180122,policy4,537472,3207
605,IN-5,G,20180122,policy2,156947,3632
605,IN-5,G,20180122,policy2,156947,3632
606,IN-34,G,20180122,policy2,200485,4334
606,IN-34,G,20180122,policy2,200485,4334
607,IN-4,G,20180122,policy1,351972,3657
607,IN-4,G,20180122,policy1,351972,3657
607,IN-4,G,20180122,policy1,351972,3657
608,IN-30,G,20180122,policy1,274459,3719
608,IN-30,G,20180122,policy1,274459,3719
608,IN-30,G,20180122,policy1,274459,3719
608,IN-30,G,20180122,policy1,274459,3719
608,IN-30,G,20180122,policy1,274459,3719
609,IN-10,G,20180122,policy2,475861,4837
609,IN-10,G,20180122,policy2,475861,4837
610,IN-8,G,20180122,policy4,898289,4506
611,IN-8,G,20180122,policy5,812147,3998
612,IN-26,I,20180122,policy1,491311,4477
613,IN-10,I,20180122,policy5,692093,1241
613,IN-10,I,20180122,policy5,692093,1241
614,IN-13,G,20180122,policy1,423400,4898
615,IN-30,B,20180122,policy4,735224,3272
615,IN-30,B,20180122,policy4,735224,3272
616,IN-18,I,20180122,policy4,469676,3319
617,IN-12,I,20180122,policy5,503210,2277
617,IN-12,I,20180122,policy5,503210,2277
618,IN-20,B,20180122,policy3,413584,4886
619,IN-24,B,20180122,policy3,644174,2667
620,IN-12,G,20180122,policy5,544555,2278
621,IN-32,B,20180123,policy4,79192,2176
622,IN-21,G,20180123,policy2,415519,3833
622,IN-21,G,20180123,policy2,415519,3833
622,IN-21,G,20180123,policy2,415519,3833
623,IN-9,G,20180123,policy1,798464,1615
623,IN-9,G,20180123,policy1,798464,1615
624,IN-21,B,20180123,policy3,286438,1038
624,IN-21,B,20180123,policy3,286438,1038
624,IN-21,B,20180123,policy3,286438,1038
625,IN-10,B,20180123,policy2,918963,4494
626,IN-32,G,20180123,policy2,589089,4663
627,IN-3,B,20180123,policy2,315126,4461
628,IN-15,I,20180123,policy4,815898,671
628,IN-15,I,20180123,policy4,815898,671
629,IN-12,F,20180123,policy2,847319,4198
629,IN-12,F,20180123,policy2,847319,4198
629,IN-12,F,20180123,policy2,847319,4198
629,IN-12,F,20180123,policy2,847319,4198
630,IN-24,F,20180123,policy3,61052,3383
631,IN-22,B,20180123,policy4,421514,1760
632,IN-25,I,20180123,policy2,131064,4433
632,IN-25,I,20180123,policy2,131064,4433
632,IN-25,I,20180123,policy2,131064,4433
632,IN-25,I,20180123,policy2,131064,4433
632,IN-25,I,20180123,policy2,131064,4433
633,IN-34,I,20180123,policy5,949702,1114
634,IN-13,F,20180123,policy1,744905,4013
634,IN-13,F,20180123,policy1,744905,4013
634,IN-13,F,20180123,policy1,744905,4013
635,IN-5,B,20180123,policy1,387747,4357
636,IN-8,B,20180123,policy3,755416,3340
637,IN-5,B,20180123,policy4,450257,2224
637,IN-5,B,20180123,policy4,450257,2224
638,IN-3,I,20180123,policy5,66438,3392
638,IN-3,I,20180123,policy5,66438,3392
638,IN-3,I,20180123,policy5,66438,3392
639,IN-21,I,20180123,policy3,117048,3171
640,IN-34,G,20180123,policy3,625515,789
640,IN-34,G,20180123,policy3,625515,789
641,IN-1,B,20180123,policy1,762705,836
641,IN-1,B,20180123,policy1,762705,836
642,IN-10,B,20180123,policy5,142953,771
643,IN-11,B,20180123,policy3,740573,4562
644,IN-33,G,20180123,policy5,764383,674
645,IN-8,G,20180123,policy3,804930,3214
646,IN-14,F,20180123,policy5,686796,1158
647,IN-22,I,20180123,policy3,214414,4340
647,IN-22,I,20180123,policy3,214414,4340
648,IN-10,F,20180123,policy1,875244,4573
648,IN-10,F,20180123,policy1,875244,4573
648,IN-10,F,20180123,policy1,875244,4573
648,IN-10,F,20180123,policy1,875244,4573
649,IN-9,F,20180123,policy5,872544,4931
650,IN-21,B,20180123,policy4,393166,2718
650,IN-21,B,20180123,policy4,393166,2718
651,IN-18,G,20180123,policy2,528062,1882
652,IN-14,B,20180123,policy3,324326,1681
652,IN-14,B,20180123,policy3,324326,1681
652,IN-14,B,20180123,policy3,324326,1681
653,IN-23,F,20180123,policy2,778543,1580
654,IN-11,F,20180123,policy2,192136,2926
654,IN-11,F,20180123,policy2,192136,2926
655,IN-3,G,20180123,policy1,258764,4135
655,IN-3,G,20180123,policy1,258764,4135
656,IN-17,B,20180123,policy1,320539,1832
656,IN-17,B,20180123,policy1,320539,1832
656,IN-17,B,20180123,policy1,320539,1832
657,IN-2,B,20180123,policy1,285664,4518
658,IN-9,B,20180123,policy2,301648,4002
659,IN-34,I,20180123,policy4,561301,4300
659,IN-34,I,20180123,policy4,561301,4300
659,IN-34,I,20180123,policy4,561301,4300
659,IN-34,I,20180123,policy4,561301,4300
659,IN-34,I,20180123,policy4,561301,4300
660,IN-35,F,20180123,policy4,908484,1855
661,IN-32,F,20180123,policy5,149379,2194
662,IN-18,G,20180123,policy2,675698,4209
663,IN-33,I,20180123,policy3,161062,5000
663,IN-33,I,20180123,policy3,161062,5000
663,IN-33,I,20180123,policy3,161062,5000
663,IN-33,I,20180123,policy3,161062,5000
664,IN-29,I,20180123,policy4,810752,3617
665,IN-12,B,20180123,policy1,230821,3204
665,IN-12,B,20180123,policy1,230821,3204
666,IN-8,I,20180123,policy5,952304,4169
667,IN-35,F,20180123,policy5,952354,1727
668,IN-22,F,20180123,policy1,678059,4319
669,IN-29,G,20180123,policy1,256779,749
670,IN-27,I,20180123,policy2,646114,3046
671,IN-29,G,20180123,policy2,853679,3596
671,IN-29,G,20180123,policy2,853679,3596
671,IN-29,G,20180123,policy2,853679,3596
672,IN-14,I,20180123,policy5,261776,3331
672,IN-14,I,20180123,policy5,261776,3331
673,IN-26,I,20180124,policy3,174205,3257
674,IN-5,F,20180124,policy1,147579,3470
674,IN-5,F,20180124,policy1,147579,3470
675,IN-19,F,20180124,policy5,949043,2458
676,IN-31,G,20180124,policy2,773391,3371
